kjønn;serieår;divisjon;plassering;klubb_id;klubbnavn;lagnummer;poeng
menn;2013;3;142;212;Åkra IL;1;5518
menn;2013;3;143;15;Ullensaker/Kisa IL;4;5469
menn;2013;3;144;326;Gjøvik FIK;1;5447
menn;2013;3;145;20;IF Eiker-Kvikk;1;5365
menn;2013;3;146;120;Torvastad IL;1;5363
menn;2013;3;147;187;Valder IL;1;5315
menn;2013;3;148;49;Undheim Idrettslag;1;5283
menn;2013;3;149;28;Moss IL;2;5202
menn;2013;3;150;44;Tønsberg Friidrettsklubb;3;5101
menn;2013;3;151;108;Søgne IL;1;5059
menn;2013;3;152;116;Jølster IL;1;5027
menn;2013;3;153;238;Spjelkavik og Omegn Friidrett;1;5000
menn;2014;1;1;34;IK Tjalve;1;26876
menn;2014;1;2;83;Sandnes IL;1;25638
menn;2014;1;3;61;Norna-Salhus IL;1;25061
menn;2014;1;4;16;IL i BUL;1;23529
menn;2014;1;5;25;IL Tyrving;1;22209
menn;2014;1;6;181;Stord Idrettslag;1;21718
menn;2014;1;7;13;Sportsklubben Vidar;1;21550
menn;2014;1;8;67;Herkules Friidrett;1;21476
menn;2014;1;9;15;Ullensaker/Kisa IL;1;21332
menn;2014;1;10;60;FIK Orion;1;20495
menn;2014;1;11;89;Idrettslaget Skjalg;1;20426
menn;2014;1;12;65;IL Gular;1;20325
menn;2014;1;13;104;Osterøy IL;1;20273
menn;2014;1;14;51;Steinkjer Friidrettsklubb;1;19649
menn;2014;2;1;34;IK Tjalve;2;20002
menn;2014;2;2;27;IF Sturla;1;18685
menn;2014;2;3;52;BFG Bergen;1;18346
menn;2014;2;4;44;Tønsberg Friidrettsklubb;1;18242
menn;2014;2;5;100;IL Fri;1;17993
menn;2014;2;6;53;Haugesund IL;1;17908
menn;2014;2;7;62;Moelven IL;1;17409
menn;2014;2;8;83;Sandnes IL;2;16129
menn;2014;2;9;105;Lillehammer IF;1;15957
menn;2014;2;10;93;Dimna IL;1;15918
menn;2014;2;11;178;Bodø Friidrettsklubb;1;14654
menn;2014;2;12;171;Ranheim IL;1;13160
menn;2014;2;13;35;Trondheim Friidrett;1;12267
menn;2014;2;14;55;Florø Turn og IF;1;11714
menn;2014;3;1;107;Selsbakk IF;1;13651
menn;2014;3;2;134;Gloppen Friidrettslag;1;13568
menn;2014;3;3;34;IK Tjalve;3;13411
menn;2014;3;4;16;IL i BUL;2;13212
menn;2014;3;5;176;IL i BUL Tromsø;1;13147
menn;2014;3;6;145;Ask Friidrett;1;13053
menn;2014;3;7;31;Fredrikstad IF;1;12935
menn;2014;3;8;50;Bækkelagets SK;1;12914
menn;2014;3;9;28;Moss IL;1;12868
menn;2014;3;10;10;Nittedal IL;1;12555
menn;2014;3;11;25;IL Tyrving;2;12399
menn;2014;3;12;71;Laksevåg TIL;1;12291
menn;2014;3;13;57;Snøgg Friidrett;1;12165
menn;2014;3;14;70;Larvik Turn & IF;1;12119
menn;2014;3;15;188;Ålesund Friidrettsklubb;1;12037
menn;2014;3;16;259;IK Hind;1;11775
menn;2014;3;17;143;FIL Aks-77;1;11358
menn;2014;3;18;65;IL Gular;2;11269
menn;2014;3;19;99;Fagernes IL;1;11161
menn;2014;3;20;69;Sørild FIK;1;10926
menn;2014;3;21;129;FIK Ren-Eng;1;10918
menn;2014;3;22;79;Mandal & Halse IL;1;10855
menn;2014;3;23;24;Asker Sk. Friidrett;1;10779
menn;2014;3;24;109;Fana IL;1;10758
menn;2014;3;25;16;IL i BUL;3;10644
menn;2014;3;26;73;Kristiansands IF Friidrett;1;10640
menn;2014;3;27;52;BFG Bergen;2;10614
menn;2014;3;28;239;Sømna IL;1;10577
menn;2014;3;29;42;Halden IL;1;10574
menn;2014;3;30;175;Strindheim IL;1;10501
menn;2014;3;31;22;Brandbu IF;1;10484
menn;2014;3;32;44;Tønsberg Friidrettsklubb;2;10471
menn;2014;3;33;53;Haugesund IL;2;10090
menn;2014;3;34;30;Oppstad IL;1;9983
menn;2014;3;35;222;GTI;1;9782
menn;2014;3;36;15;Ullensaker/Kisa IL;2;9633
menn;2014;3;37;13;Sportsklubben Vidar;2;9438
menn;2014;3;38;134;Gloppen Friidrettslag;2;9436
menn;2014;3;39;2098;Kristiansand Løpeklubb;1;9345
menn;2014;3;40;60;FIK Orion;2;9335
menn;2014;3;41;196;Stjørdal Friidrettsklubb;1;9318
menn;2014;3;42;181;Stord Idrettslag;2;9301
menn;2014;3;43;95;Overhalla IL;1;9286
menn;2014;3;44;25;IL Tyrving;3;9273
menn;2014;3;45;164;Løten Friidrett;1;9237
menn;2014;3;46;83;Sandnes IL;3;9159
menn;2014;3;47;43;Ringerike Friidrettsklubb;1;9158
menn;2014;3;48;23;Bøler IF;1;9157
menn;2014;3;49;48;Askim IF;1;9089
menn;2014;3;50;76;IF Hellas;1;9080
menn;2014;3;51;230;IL Trio;1;9038
menn;2014;3;52;154;T&IF Viking;1;8946
menn;2014;3;53;67;Herkules Friidrett;2;8773
menn;2014;3;54;145;Ask Friidrett;2;8617
menn;2014;3;55;34;IK Tjalve;4;8540
menn;2014;3;56;326;Gjøvik FIK;1;8534
menn;2014;3;57;61;Norna-Salhus IL;2;8490
menn;2014;3;58;100;IL Fri;2;8420
menn;2014;3;59;84;Bryne Friidrettsklubb;1;8411
menn;2014;3;60;256;Målselv IL;1;8397
menn;2014;3;61;176;IL i BUL Tromsø;2;8395
menn;2014;3;62;89;Idrettslaget Skjalg;2;8392
menn;2014;3;63;72;Urædd Friidrett;1;8365
menn;2014;3;64;247;NTNUI;1;8363
menn;2014;3;65;300;Gausdal FIK;1;8226
menn;2014;3;66;7;Ås IL;1;8171
menn;2014;3;67;87;Varegg IL;1;8146
menn;2014;3;68;31;Fredrikstad IF;2;8110
menn;2014;3;69;175;Strindheim IL;2;8047
menn;2014;3;70;50;Bækkelagets SK;2;8047
menn;2014;3;71;235;Søndre Land IL;1;8043
menn;2014;3;72;112;Lyngdal IL;1;7931
menn;2014;3;73;75;IL Gneist;1;7802
menn;2014;3;74;126;Os Turnforening;1;7767
menn;2014;3;75;104;Osterøy IL;2;7766
menn;2014;3;76;142;Rindal IL;1;7757
menn;2014;3;77;4;Ski IL Friidrett;1;7756
menn;2014;3;78;16;IL i BUL;4;7702
menn;2014;3;79;119;Syril IL;1;7626
menn;2014;3;80;2067;Hattfjelldal IL;1;7582
menn;2014;3;81;70;Larvik Turn & IF;2;7570
menn;2014;3;82;25;IL Tyrving;4;7511
menn;2014;3;83;51;Steinkjer Friidrettsklubb;2;7423
menn;2014;3;84;209;Oslostudentenes IK Friidrett;1;7405
menn;2014;3;85;13;Sportsklubben Vidar;3;7405
menn;2014;3;86;109;Fana IL;2;7349
menn;2014;3;87;239;Sømna IL;2;7324
menn;2014;3;88;2106;Spirit Friidrettsklubb;1;7118
menn;2014;3;89;262;Sortland Friidrettsklubb;1;7049
menn;2014;3;90;180;Sandefjord Turn & IF;1;7012
menn;2014;3;91;2095;Romerike Friidrett;1;6989
menn;2014;3;92;183;Bremnes Idrettslag;1;6955
menn;2014;3;93;65;IL Gular;3;6848
menn;2014;3;94;157;Vollan Idrettsklubb;1;6807
menn;2014;3;95;28;Moss IL;2;6793
menn;2014;3;96;192;Førde IL Friidrett;1;6702
menn;2014;3;97;66;Namsen Friidrettsforening;1;6679
menn;2014;3;98;71;Laksevåg TIL;2;6560
menn;2014;3;99;16;IL i BUL;5;6475
menn;2014;3;100;227;Rana FIK;1;6451
menn;2014;3;101;15;Ullensaker/Kisa IL;3;6418
menn;2014;3;102;97;Eikanger IL;1;6289
menn;2014;3;103;102;Modum FIK;1;6264
menn;2014;3;104;;ukjent;1;0
menn;2014;3;105;175;Strindheim IL;3;6147
menn;2014;3;106;3;Raumnes & Årnes IL;1;6066
menn;2014;3;107;177;IL Pioner;1;6066
menn;2014;3;108;116;Jølster IL;1;5990
menn;2014;3;109;145;Ask Friidrett;3;5977
menn;2014;3;110;173;Stadsbygd IL;1;5966
menn;2014;3;111;8;IL Sandvin;1;5902
menn;2014;3;112;114;Egersunds IK;1;5895
menn;2014;3;113;129;FIK Ren-Eng;2;5884
menn;2014;3;114;44;Tønsberg Friidrettsklubb;3;5861
menn;2014;3;115;259;IK Hind;2;5845
menn;2014;3;116;24;Asker Sk. Friidrett;2;5797
menn;2014;3;117;25;IL Tyrving;5;5787
menn;2014;3;118;174;Hareid IL;1;5749
menn;2014;3;119;10000511;Tingvoll Friidrettsklubb;1;5730
menn;2014;3;120;49;Undheim Idrettslag;1;5700
menn;2014;3;121;53;Haugesund IL;3;5583
menn;2014;3;122;54;Kongsvinger IL Friidrett;1;5562
menn;2014;3;123;10;Nittedal IL;2;5493
menn;2014;3;124;83;Sandnes IL;4;5458
menn;2014;3;125;212;Åkra IL;1;5430
menn;2014;3;126;2098;Kristiansand Løpeklubb;2;5412
menn;2014;3;127;291;Hornindal IL;1;5369
menn;2014;3;128;21;Lørenskog Friidrettslag;1;5314
menn;2014;3;129;214;Mjøsdalen IL;1;5272
menn;2014;3;130;27;IF Sturla;2;5239
menn;2014;3;131;264;Sola FIK;1;5237
menn;2014;3;132;52;BFG Bergen;3;5198
menn;2014;3;133;224;Lista IL;1;5102
menn;2014;3;134;;ISS;1;5088
menn;2014;3;135;120;Torvastad IL;1;5067
menn;2014;3;136;10000387;Søndre Meløy IL;1;5029
menn;2015;1;1;34;IK Tjalve;1;26813
menn;2015;1;2;61;Norna-Salhus IL;1;25989
menn;2015;1;3;83;Sandnes IL;1;25453
menn;2015;1;4;67;Herkules Friidrett;1;23234
menn;2015;1;5;25;IL Tyrving;1;23181
menn;2015;1;6;16;IL i BUL;1;22247
menn;2015;1;7;34;IK Tjalve;2;21551
menn;2015;1;8;60;FIK Orion;1;21013
menn;2015;1;9;75;IL Gneist;1;20992
menn;2015;1;10;13;Sportsklubben Vidar;1;20915
menn;2015;1;11;181;Stord Idrettslag;1;20153
menn;2015;1;12;15;Ullensaker/Kisa IL;1;19289
menn;2015;1;13;44;Tønsberg Friidrettsklubb;1;18665
menn;2015;1;14;27;IF Sturla;1;16102
menn;2015;2;1;89;Idrettslaget Skjalg;1;18805
menn;2015;2;2;65;IL Gular;1;18532
menn;2015;2;3;53;Haugesund IL;1;18509
menn;2015;2;4;134;Gloppen Friidrettslag;1;17988
menn;2015;2;5;105;Lillehammer IF;1;17561
menn;2015;2;6;51;Steinkjer Friidrettsklubb;1;17560
menn;2015;2;7;100;IL Fri;1;17105
menn;2015;2;8;107;Selsbakk IF;1;16743
menn;2015;2;9;93;Dimna IL;1;16646
menn;2015;2;10;62;Moelven IL;1;16288
menn;2015;2;11;104;Osterøy IL;1;15929
menn;2015;2;12;83;Sandnes IL;2;15369
menn;2015;2;13;16;IL i BUL;2;14223
menn;2015;2;14;34;IK Tjalve;3;12735
menn;2015;3;1;145;Ask Friidrett;1;13950
menn;2015;3;2;10;Nittedal IL;1;13644
menn;2015;3;3;176;IL i BUL Tromsø;1;13481
menn;2015;3;4;31;Fredrikstad IF;1;13225
menn;2015;3;5;171;Ranheim IL;1;13007
menn;2015;3;6;28;Moss IL;1;12573
menn;2015;3;7;71;Laksevåg TIL;1;12410
menn;2015;3;8;24;Asker Sk. Friidrett;1;11991
menn;2015;3;9;70;Larvik Turn & IF;1;11721
menn;2015;3;10;57;Snøgg Friidrett;1;11622
menn;2015;3;11;89;Idrettslaget Skjalg;2;11558
menn;2015;3;12;50;Bækkelagets SK;1;11512
menn;2015;3;13;69;Sørild FIK;1;11510
menn;2015;3;14;259;IK Hind;1;11473
menn;2015;3;15;175;Strindheim IL;1;11453
menn;2015;3;16;35;Trondheim Friidrett;1;11391
menn;2015;3;17;42;Halden IL;1;11313
menn;2015;3;18;109;Fana IL;1;11197
menn;2015;3;19;188;Ålesund Friidrettsklubb;1;11124
menn;2015;3;20;25;IL Tyrving;2;11083
menn;2015;3;21;239;Sømna IL;1;11016
menn;2015;3;22;2098;Kristiansand Løpeklubb;1;10890
menn;2015;3;23;61;Norna-Salhus IL;2;10869
menn;2015;3;24;13;Sportsklubben Vidar;2;10856
menn;2015;3;25;75;IL Gneist;2;10838
menn;2015;3;26;73;Kristiansands IF Friidrett;1;10757
menn;2015;3;27;235;Søndre Land IL;1;10642
menn;2015;3;28;55;Florø Turn og IF;1;10519
menn;2015;3;29;178;Bodø Friidrettsklubb;1;10391
menn;2015;3;30;53;Haugesund IL;2;10217
menn;2015;3;31;95;Overhalla IL;1;10146
menn;2015;3;32;21;Lørenskog Friidrettslag;1;10108
menn;2015;3;33;67;Herkules Friidrett;2;10107
menn;2015;3;34;222;GTI;1;10056
menn;2015;3;35;48;Askim IF;1;10044
menn;2015;3;36;129;FIK Ren-Eng;1;9912
menn;2015;3;37;164;Løten Friidrett;1;9682
menn;2015;3;38;102;Modum FIK;1;9542
menn;2015;3;39;99;Fagernes IL;1;9489
menn;2015;3;40;300;Gausdal FIK;1;9477
menn;2015;3;41;7;Ås IL;1;9468
menn;2015;3;42;15;Ullensaker/Kisa IL;2;9367
menn;2015;3;43;176;IL i BUL Tromsø;2;9354
menn;2015;3;44;25;IL Tyrving;3;9290
menn;2015;3;45;31;Fredrikstad IF;2;9197
menn;2015;3;46;119;Syril IL;1;9194
menn;2015;3;47;134;Gloppen Friidrettslag;2;9167
menn;2015;3;48;175;Strindheim IL;2;9142
menn;2015;3;49;79;Mandal & Halse IL;1;8965
menn;2015;3;50;65;IL Gular;2;8939
menn;2015;3;51;256;Målselv IL;1;8923
menn;2015;3;52;76;IF Hellas;1;8919
menn;2015;3;53;196;Stjørdal Friidrettsklubb;1;8902
menn;2015;3;54;2067;Hattfjelldal IL;1;8734
menn;2015;3;55;83;Sandnes IL;3;8655
menn;2015;3;56;72;Urædd Friidrett;1;8633
menn;2015;3;57;180;Sandefjord Turn & IF;1;8609
menn;2015;3;58;112;Lyngdal IL;1;8553
menn;2015;3;59;60;FIK Orion;2;8549
menn;2015;3;60;247;NTNUI;1;8533
menn;2015;3;61;43;Ringerike Friidrettsklubb;1;8470
menn;2015;3;62;70;Larvik Turn & IF;2;8463
menn;2015;3;63;16;IL i BUL;3;8422
menn;2015;3;64;84;Bryne Friidrettsklubb;1;8333
menn;2015;3;65;145;Ask Friidrett;2;8255
menn;2015;3;66;2106;Spirit Friidrettsklubb;1;8244
menn;2015;3;67;143;FIL Aks-77;1;8235
menn;2015;3;68;154;T&IF Viking;1;8222
menn;2015;3;69;181;Stord Idrettslag;2;8180
menn;2015;3;70;13;Sportsklubben Vidar;3;8112
menn;2015;3;71;87;Varegg IL;1;7980
menn;2015;3;72;126;Os Turnforening;1;7954
menn;2015;3;73;51;Steinkjer Friidrettsklubb;2;7851
menn;2015;3;74;109;Fana IL;2;7796
menn;2015;3;75;23;Bøler IF;1;7663
menn;2015;3;76;22;Brandbu IF;1;7627
menn;2015;3;77;114;Egersunds IK;1;7572
menn;2015;3;78;15;Ullensaker/Kisa IL;3;7563
menn;2015;3;79;100;IL Fri;2;7544
menn;2015;3;80;54;Kongsvinger IL Friidrett;1;7484
menn;2015;3;81;116;Jølster IL;1;7462
menn;2015;3;82;183;Bremnes Idrettslag;1;7426
menn;2015;3;83;2095;Romerike Friidrett;1;7401
menn;2015;3;84;175;Strindheim IL;3;7369
menn;2015;3;85;121;Sarpsborg IL;1;7305
menn;2015;3;86;171;Ranheim IL;2;7288
menn;2015;3;87;239;Sømna IL;2;7266
menn;2015;3;88;104;Osterøy IL;2;7254
menn;2015;3;89;10000511;Tingvoll Friidrettsklubb;1;7238
menn;2015;3;90;4;Ski IL Friidrett;1;7230
menn;2015;3;91;66;Namsen Friidrettsforening;1;7205
menn;2015;3;92;71;Laksevåg TIL;2;7199
menn;2015;3;93;28;Moss IL;2;7073
menn;2015;3;94;14;Veldre Friidrett;1;7068
menn;2015;3;95;93;Dimna IL;2;7068
menn;2015;3;96;53;Haugesund IL;3;7038
menn;2015;3;97;75;IL Gneist;3;7011
menn;2015;3;98;25;IL Tyrving;4;7000
menn;2015;3;99;262;Sortland Friidrettsklubb;1;6999
menn;2015;3;100;142;Rindal IL;1;6963
menn;2015;3;101;89;Idrettslaget Skjalg;3;6937
menn;2015;3;102;16;IL i BUL;4;6920
menn;2015;3;103;177;IL Pioner;1;6814
menn;2015;3;104;108;Søgne IL;1;6690
menn;2015;3;105;30;Oppstad IL;1;6559
menn;2015;3;106;129;FIK Ren-Eng;2;6533
menn;2015;3;107;44;Tønsberg Friidrettsklubb;2;6341
menn;2015;3;108;264;Sola FIK;1;6312
menn;2015;3;109;83;Sandnes IL;4;6302
menn;2015;3;110;173;Stadsbygd IL;1;6263
menn;2015;3;111;109;Fana IL;3;6259
menn;2015;3;112;209;Oslostudentenes IK Friidrett;1;6198
menn;2015;3;113;107;Selsbakk IF;2;6194
menn;2015;3;114;2040;Rjukan Idrettslag;1;6170
menn;2015;3;115;105;Lillehammer IF;2;6128
menn;2015;3;116;152;Krødsherad IL;1;6123
menn;2015;3;117;230;IL Trio;1;6096
menn;2015;3;118;87;Varegg IL;2;6088
menn;2015;3;119;16;IL i BUL;5;6051
menn;2015;3;120;276;Måndalen IL;1;5974
menn;2015;3;121;24;Asker Sk. Friidrett;2;5933
menn;2015;3;122;8;IL Sandvin;1;5900
menn;2015;3;123;242;Tvedestrand Turn & IF;1;5890
menn;2015;3;124;489;Brønnøysund IL;1;5824
menn;2015;3;125;326;Gjøvik FIK;1;5808
menn;2015;3;126;174;Hareid IL;1;5719
menn;2015;3;127;50;Bækkelagets SK;2;5719
menn;2015;3;128;142;Rindal IL;2;5695
menn;2015;3;129;31;Fredrikstad IF;3;5686
menn;2015;3;130;61;Norna-Salhus IL;3;5663
menn;2015;3;131;261;Narvik IL;1;5466
menn;2015;3;132;194;Jægervatnet IL;1;5400
menn;2015;3;133;2098;Kristiansand Løpeklubb;2;5391
menn;2015;3;134;10;Nittedal IL;2;5308
menn;2015;3;135;6;Lambertseter IF;1;5217
menn;2015;3;136;25;IL Tyrving;5;5213
menn;2015;3;137;13;Sportsklubben Vidar;4;5211
menn;2015;3;138;16;IL i BUL;6;5204
menn;2015;3;139;475;Skogn IL;1;5164
menn;2015;3;140;235;Søndre Land IL;2;5154
menn;2015;3;141;97;Eikanger IL;1;5073
menn;2016;1;1;34;IK Tjalve;1;27383
menn;2016;1;2;61;Norna-Salhus IL;1;25766
menn;2016;1;3;83;Sandnes IL;1;25431
menn;2016;1;4;25;IL Tyrving;1;23781
menn;2016;1;5;75;IL Gneist;1;23011
menn;2016;1;6;34;IK Tjalve;2;22331
menn;2016;1;7;65;IL Gular;1;22276
menn;2016;1;8;60;FIK Orion;1;21469
menn;2016;1;9;53;Haugesund IL;1;20772
menn;2016;1;10;16;IL i BUL;1;19848
menn;2016;1;11;134;Gloppen Friidrettslag;1;19689
menn;2016;1;12;89;Idrettslaget Skjalg;1;19201
menn;2016;1;13;13;Sportsklubben Vidar;1;18673
menn;2016;1;14;67;Herkules Friidrett;1;16766
menn;2016;2;1;93;Dimna IL;1;17821
menn;2016;2;2;27;IF Sturla;1;17391
menn;2016;2;3;44;Tønsberg Friidrettsklubb;1;17006
menn;2016;2;4;10;Nittedal IL;1;16898
menn;2016;2;5;100;IL Fri;1;16884
menn;2016;2;6;15;Ullensaker/Kisa IL;1;16783
menn;2016;2;7;181;Stord Idrettslag;1;16585
menn;2016;2;8;51;Steinkjer Friidrettsklubb;1;15892
menn;2016;2;9;31;Fredrikstad IF;1;15781
menn;2016;2;10;145;Ask Friidrett;1;15635
menn;2016;2;11;62;Moelven IL;1;13909
menn;2016;2;12;105;Lillehammer IF;1;13384
menn;2016;2;13;176;IL i BUL Tromsø;1;12040
menn;2016;2;14;107;Selsbakk IF;1;8377
menn;2016;3;1;104;Osterøy IL;1;14270
menn;2016;3;2;109;Fana IL;1;13622
menn;2016;3;3;28;Moss IL;1;13462
menn;2016;3;4;25;IL Tyrving;2;13375
menn;2016;3;5;171;Ranheim IL;1;12726
menn;2016;3;6;70;Larvik Turn & IF;1;12636
menn;2016;3;7;83;Sandnes IL;2;12404
menn;2016;3;8;57;Snøgg Friidrett;1;12148
menn;2016;3;9;239;Sømna IL;1;12125
menn;2016;3;10;42;Halden IL;1;12101
menn;2016;3;11;71;Laksevåg TIL;1;12064
menn;2016;3;12;175;Strindheim IL;1;11937
menn;2016;3;13;50;Bækkelagets SK;1;11910
menn;2016;3;14;34;IK Tjalve;3;11818
menn;2016;3;15;61;Norna-Salhus IL;2;11743
menn;2016;3;16;7;Ås IL;1;11459
menn;2016;3;17;102;Modum FIK;1;11124
menn;2016;3;18;75;IL Gneist;2;11053
menn;2016;3;19;2098;Kristiansand Løpeklubb;1;10911
menn;2016;3;20;65;IL Gular;2;10871
menn;2016;3;21;48;Askim IF;1;10775
menn;2016;3;22;76;IF Hellas;1;10678
menn;2016;3;23;10000511;Tingvoll Friidrettsklubb;1;10675
menn;2016;3;24;180;Sandefjord Turn & IF;1;10528
menn;2016;3;25;222;GTI;1;10504
menn;2016;3;26;16;IL i BUL;2;10488
menn;2016;3;27;25;IL Tyrving;3;10455
menn;2016;3;28;69;Sørild FIK;1;10415
menn;2016;3;29;235;Søndre Land IL;1;10294
menn;2016;3;30;259;IK Hind;1;10261
menn;2016;3;31;300;Gausdal FIK;1;10146
menn;2016;3;32;23;Bøler IF;1;10015
menn;2016;3;33;13;Sportsklubben Vidar;2;9884
menn;2016;3;34;24;Asker Sk. Friidrett;1;9861
menn;2016;3;35;70;Larvik Turn & IF;2;9854
menn;2016;3;36;53;Haugesund IL;2;9827
menn;2016;3;37;73;Kristiansands IF Friidrett;1;9766
menn;2016;3;38;43;Ringerike Friidrettsklubb;1;9763
menn;2016;3;39;21;Lørenskog Friidrettslag;1;9685
menn;2016;3;40;129;FIK Ren-Eng;1;9663
menn;2016;3;41;4;Ski IL Friidrett;1;9639
menn;2016;3;42;89;Idrettslaget Skjalg;2;9537
menn;2016;3;43;109;Fana IL;2;9359
menn;2016;3;44;55;Florø Turn og IF;1;9303
menn;2016;3;45;164;Løten Friidrett;1;9270
menn;2016;3;46;72;Urædd Friidrett;1;9189
menn;2016;3;47;95;Overhalla IL;1;9058
menn;2016;3;48;175;Strindheim IL;2;9019
menn;2016;3;49;181;Stord Idrettslag;2;9015
menn;2016;3;50;61;Norna-Salhus IL;3;8992
menn;2016;3;51;2067;Hattfjelldal IL;1;8866
menn;2016;3;52;83;Sandnes IL;3;8862
menn;2016;3;53;262;Sortland Friidrettsklubb;1;8853
menn;2016;3;54;31;Fredrikstad IF;2;8826
menn;2016;3;55;104;Osterøy IL;2;8670
menn;2016;3;56;154;T&IF Viking;1;8608
menn;2016;3;57;2095;Romerike Friidrett;1;8594
menn;2016;3;58;87;Varegg IL;1;8563
menn;2016;3;59;28;Moss IL;2;8555
menn;2016;3;60;162;IL Nidelv;1;8502
menn;2016;3;61;15;Ullensaker/Kisa IL;2;8455
menn;2016;3;62;19;IL Koll;1;8373
menn;2016;3;63;75;IL Gneist;3;8368
menn;2016;3;64;44;Tønsberg Friidrettsklubb;2;8361
menn;2016;3;65;79;Mandal & Halse IL;1;8271
menn;2016;3;66;16;IL i BUL;3;8266
menn;2016;3;67;239;Sømna IL;2;8255
menn;2016;3;68;121;Sarpsborg IL;1;8231
menn;2016;3;69;142;Rindal IL;1;8182
menn;2016;3;70;126;Os Turnforening;1;8166
menn;2016;3;71;114;Egersunds IK;1;8125
menn;2016;3;72;25;IL Tyrving;4;8043
menn;2016;3;73;143;FIL Aks-77;1;8026
menn;2016;3;74;112;Lyngdal IL;1;7929
menn;2016;3;75;102;Modum FIK;2;7901
menn;2016;3;76;2040;Rjukan Idrettslag;1;7858
menn;2016;3;77;60;FIK Orion;2;7623
menn;2016;3;78;1;Høybråten og Stovner IL;1;7557
menn;2016;3;79;116;Jølster IL;1;7540
menn;2016;3;80;177;IL Pioner;1;7472
menn;2016;3;81;57;Snøgg Friidrett;2;7395
menn;2016;3;82;66;Namsen Friidrettsforening;1;7387
menn;2016;3;83;178;Bodø Friidrettsklubb;1;7371
menn;2016;3;84;67;Herkules Friidrett;2;7251
menn;2016;3;85;2275;Vadsø Atletklubb;1;7222
menn;2016;3;86;109;Fana IL;3;7190
menn;2016;3;87;10;Nittedal IL;2;7127
menn;2016;3;88;247;NTNUI;1;7127
menn;2016;3;89;183;Bremnes Idrettslag;1;7080
menn;2016;3;90;196;Stjørdal Friidrettsklubb;1;6980
menn;2016;3;91;50;Bækkelagets SK;2;6922
menn;2016;3;92;134;Gloppen Friidrettslag;2;6918
menn;2016;3;93;100;IL Fri;2;6857
menn;2016;3;94;264;Sola FIK;1;6741
menn;2016;3;95;40;Nesbyen IL;1;6676
menn;2016;3;96;89;Idrettslaget Skjalg;3;6645
menn;2016;3;97;22;Brandbu IF;1;6634
menn;2016;3;98;;ISS;1;6607
menn;2016;3;99;175;Strindheim IL;3;6591
menn;2016;3;100;51;Steinkjer Friidrettsklubb;2;6570
menn;2016;3;101;54;Kongsvinger IL Friidrett;1;6544
menn;2016;3;102;171;Ranheim IL;2;6395
menn;2016;3;103;307;Namdal Løpeklubb;1;6376
menn;2016;3;104;99;Fagernes IL;1;6343
menn;2016;3;105;2106;Spirit Friidrettsklubb;1;6337
menn;2016;3;106;129;FIK Ren-Eng;2;6332
menn;2016;3;107;145;Ask Friidrett;2;6319
menn;2016;3;108;93;Dimna IL;2;6304
menn;2016;3;109;91;Sem IF;1;6288
menn;2016;3;110;53;Haugesund IL;3;6287
menn;2016;3;111;74;Ørsta IL;1;6251
menn;2016;3;112;13;Sportsklubben Vidar;3;6213
menn;2016;3;113;2067;Hattfjelldal IL;2;6124
menn;2016;3;114;8;IL Sandvin;1;6068
menn;2016;3;115;261;Narvik IL;1;6057
menn;2016;3;116;125;Eidanger Idrettslag;1;6022
menn;2016;3;117;142;Rindal IL;2;5993
menn;2016;3;118;408;Kyrksæterøra IL;1;5993
menn;2016;3;119;152;Krødsherad IL;1;5974
menn;2016;3;120;277;Sunndal IL Friidrett;1;5967
menn;2016;3;121;105;Lillehammer IF;2;5964
menn;2016;3;122;31;Fredrikstad IF;3;5958
menn;2016;3;123;15;Ullensaker/Kisa IL;3;5948
menn;2016;3;124;15;Ullensaker/Kisa IL;4;5917
menn;2016;3;125;16;IL i BUL;4;5830
menn;2016;3;126;97;Eikanger IL;1;5813
menn;2016;3;127;65;IL Gular;3;5746
menn;2016;3;128;300;Gausdal FIK;2;5694
menn;2016;3;129;63;Bergens Turnforening;1;5641
menn;2016;3;130;35;Trondheim Friidrett;1;5629
menn;2016;3;131;214;Mjøsdalen IL;1;5618
menn;2016;3;132;245;Gjesdal IL;1;5504
menn;2016;3;133;27;IF Sturla;2;5503
menn;2016;3;134;104;Osterøy IL;3;5473
menn;2016;3;135;87;Varegg IL;2;5458
menn;2016;3;136;222;GTI;2;5442
menn;2016;3;137;69;Sørild FIK;2;5432
menn;2016;3;138;489;Brønnøysund IL;1;5414
menn;2016;3;139;89;Idrettslaget Skjalg;4;5374
menn;2016;3;140;6;Lambertseter IF;1;5361
menn;2016;3;141;241;IL Norodd;1;5286
menn;2016;3;142;259;IK Hind;2;5286
menn;2016;3;143;205;IL Dalebrand;1;5273
menn;2016;3;144;239;Sømna IL;3;5262
menn;2016;3;145;2018;Torvikbukt IL;1;5135
menn;2016;3;146;26;Nesodden IF;1;5130
menn;2016;3;147;3;Raumnes & Årnes IL;1;5099
menn;2016;3;148;76;IF Hellas;2;5029
menn;2017;1;1;34;IK Tjalve;1;25936
menn;2017;1;2;61;Norna-Salhus IL;1;25150
menn;2017;1;3;83;Sandnes IL;1;24739
menn;2017;1;4;75;IL Gneist;1;23835
menn;2017;1;5;25;IL Tyrving;1;23707
menn;2017;1;6;65;IL Gular;1;21863
